xM,logK,absS,absA,cosdphi,alpha
-0.366834,-2.994975,1.789986e-04,2.987029e-04,-0.972639,-0.857707
-0.364322,-2.994975,1.795815e-04,2.888416e-04,-0.972639,-0.872265
-0.361809,-2.994975,1.801046e-04,2.789783e-04,-0.972639,-0.886407
-0.359296,-2.994975,1.805663e-04,2.691183e-04,-0.972639,-0.900022
-0.356784,-2.994975,1.809648e-04,2.592667e-04,-0.972639,-0.912985
-0.354271,-2.994975,1.812989e-04,2.494283e-04,-0.972639,-0.925158
-0.351759,-2.994975,1.815669e-04,2.396078e-04,-0.972639,-0.936385
-0.349246,-2.994975,1.817677e-04,2.298098e-04,-0.972639,-0.946491
-0.346734,-2.994975,1.819001e-04,2.200385e-04,-0.972639,-0.955281
-0.344221,-2.994975,1.819628e-04,2.102982e-04,-0.972639,-0.962541
-0.341709,-2.994975,1.819550e-04,2.005928e-04,-0.972639,-0.968032
-0.339196,-2.994975,1.818756e-04,1.909264e-04,-0.972639,-0.971493
-0.336683,-2.994975,1.817238e-04,1.813025e-04,-0.972639,-0.972636
-0.334171,-2.994975,1.814988e-04,1.717249e-04,-0.972639,-0.971151
-0.331658,-2.994975,1.812000e-04,1.621971e-04,-0.972639,-0.966700
-0.329146,-2.994975,1.808266e-04,1.527224e-04,-0.972639,-0.958926
-0.326633,-2.994975,1.803782e-04,1.433041e-04,-0.972639,-0.947449
-0.324121,-2.994975,1.798543e-04,1.339455e-04,-0.972639,-0.931876
-0.321608,-2.994975,1.792545e-04,1.246496e-04,-0.972639,-0.911801
-0.319095,-2.994975,1.785784e-04,1.154196e-04,-0.972639,-0.886823
-0.316583,-2.994975,1.778259e-04,1.062583e-04,-0.972639,-0.856548
-0.314070,-2.994975,1.769968e-04,9.716874e-05,-0.972639,-0.820610
-0.311558,-2.994975,1.760909e-04,8.815373e-05,-0.972639,-0.778685
-0.309045,-2.994975,1.751082e-04,7.921611e-05,-0.972639,-0.730512
-0.306533,-2.994975,1.740487e-04,7.035864e-05,-0.972639,-0.675917
-0.304020,-2.994975,1.729125e-04,6.158406e-05,-0.972639,-0.614834
-0.301508,-2.994975,1.716998e-04,5.289506e-05,-0.972639,-0.547331
-0.298995,-2.994975,1.704107e-04,4.429432e-05,-0.972639,-0.473630
-0.296482,-2.994975,1.690455e-04,3.578446e-05,-0.972639,-0.394126
-0.293970,-2.994975,1.676046e-04,2.736809e-05,-0.972639,-0.309394
-0.291457,-2.994975,1.660884e-04,1.904780e-05,-0.972639,-0.220197
-0.288945,-2.994975,1.644972e-04,1.082614e-05,-0.972639,-0.127473
-0.286432,-2.994975,1.628316e-04,2.705653e-06,-0.972639,-0.032314
-0.283920,-2.994975,1.610921e-04,5.311159e-06,0.972639,0.064066
-0.281407,-2.994975,1.592795e-04,1.322181e-05,0.972639,0.160373
-0.278894,-2.994975,1.573942e-04,2.102383e-05,0.972639,0.255284
-0.276382,-2.994975,1.554372e-04,2.871479e-05,0.972639,0.347503
-0.273869,-2.994975,1.534090e-04,3.629227e-05,0.972639,0.435808
-0.271357,-2.994975,1.513107e-04,4.375389e-05,0.972639,0.519102
-0.268844,-2.994975,1.491430e-04,5.109728e-05,0.972639,0.596453
-0.266332,-2.994975,1.469070e-04,5.832013e-05,0.972639,0.667114
-0.263819,-2.994975,1.446035e-04,6.542012e-05,0.972639,0.730540
-0.261307,-2.994975,1.422337e-04,7.239500e-05,0.972639,0.786392
-0.258794,-2.994975,1.397986e-04,7.924254e-05,0.972639,0.834518
-0.256281,-2.994975,1.372993e-04,8.596053e-05,0.972639,0.874944
-0.253769,-2.994975,1.347371e-04,9.254682e-05,0.972639,0.907842
-0.251256,-2.994975,1.321132e-04,9.899928e-05,0.972639,0.933507
-0.248744,-2.994975,1.294288e-04,1.053159e-04,0.972639,0.952328
-0.246231,-2.994975,1.266853e-04,1.114945e-04,0.972639,0.964758
-0.243719,-2.994975,1.238840e-04,1.175332e-04,0.972639,0.971294
-0.241206,-2.994975,1.210264e-04,1.234301e-04,0.972639,0.972451
-0.238693,-2.994975,1.181138e-04,1.291832e-04,0.972639,0.968749
-0.236181,-2.994975,1.151478e-04,1.347907e-04,0.972639,0.960698
-0.233668,-2.994975,1.121299e-04,1.402509e-04,0.972639,0.948784
-0.231156,-2.994975,1.090617e-04,1.455620e-04,0.972639,0.933470
-0.228643,-2.994975,1.059447e-04,1.507223e-04,0.972639,0.915182
-0.226131,-2.994975,1.027807e-04,1.557302e-04,0.972639,0.894314
-0.223618,-2.994975,9.957117e-05,1.605842e-04,0.972639,0.871222
-0.221106,-2.994975,9.631794e-05,1.652828e-04,0.972639,0.846229
-0.218593,-2.994975,9.302272e-05,1.698246e-04,0.972639,0.819622
-0.216080,-2.994975,8.968726e-05,1.742081e-04,0.972639,0.791657
-0.213568,-2.994975,8.631337e-05,1.784322e-04,0.972639,0.762557
-0.211055,-2.994975,8.290287e-05,1.824956e-04,0.972639,0.732521
-0.208543,-2.994975,7.945761e-05,1.863971e-04,0.972639,0.701722
-0.206030,-2.994975,7.597945e-05,1.901357e-04,0.972639,0.670307
-0.203518,-2.994975,7.247029e-05,1.937104e-04,0.972639,0.638407
-0.201005,-2.994975,6.893206e-05,1.971202e-04,0.972639,0.606133
-0.198492,-2.994975,6.536670e-05,2.003643e-04,0.972639,0.573579
-0.195980,-2.994975,6.177616e-05,2.034419e-04,0.972639,0.540826
-0.193467,-2.994975,5.816242e-05,2.063524e-04,0.972639,0.507942
-0.190955,-2.994975,5.452748e-05,2.090950e-04,0.972639,0.474985
-0.188442,-2.994975,5.087334e-05,2.116693e-04,0.972639,0.442002
-0.185930,-2.994975,4.720203e-05,2.140748e-04,0.972639,0.409034
-0.183417,-2.994975,4.351559e-05,2.163112e-04,0.972639,0.376113
-0.180905,-2.994975,3.981606e-05,2.183781e-04,0.972639,0.343264
-0.178392,-2.994975,3.610551e-05,2.202753e-04,0.972639,0.310510
-0.175879,-2.994975,3.238598e-05,2.220027e-04,0.972639,0.277866
-0.173367,-2.994975,2.865957e-05,2.235603e-04,0.972639,0.245345
-0.170854,-2.994975,2.492834e-05,2.249481e-04,0.972639,0.212957
-0.168342,-2.994975,2.119438e-05,2.261662e-04,0.972639,0.180708
-0.165829,-2.994975,1.745977e-05,2.272149e-04,0.972639,0.148602
-0.163317,-2.994975,1.372659e-05,2.280944e-04,0.972639,0.116643
-0.160804,-2.994975,9.996944e-06,2.288052e-04,0.972639,0.084831
-0.158291,-2.994975,6.272900e-06,2.293476e-04,0.972639,0.053166
-0.155779,-2.994975,2.556545e-06,2.297223e-04,0.972639,0.021646
-0.153266,-2.994975,1.150044e-06,2.299299e-04,-0.972639,-0.009730
-0.150754,-2.994975,4.844795e-06,2.299710e-04,-0.972639,-0.040963
-0.148241,-2.994975,8.525642e-06,2.298466e-04,-0.972639,-0.072057
-0.145729,-2.994975,1.219053e-05,2.295575e-04,-0.972639,-0.103013
-0.143216,-2.994975,1.583740e-05,2.291046e-04,-0.972639,-0.133833
-0.140704,-2.994975,1.946423e-05,2.284891e-04,-0.972639,-0.164518
-0.138191,-2.994975,2.306899e-05,2.277121e-04,-0.972639,-0.195070
-0.135678,-2.994975,2.664966e-05,2.267748e-04,-0.972639,-0.225487
-0.133166,-2.994975,3.020425e-05,2.256784e-04,-0.972639,-0.255770
-0.130653,-2.994975,3.373077e-05,2.244245e-04,-0.972639,-0.285915
-0.128141,-2.994975,3.722726e-05,2.230145e-04,-0.972639,-0.315918
-0.125628,-2.994975,4.069177e-05,2.214498e-04,-0.972639,-0.345773
-0.123116,-2.994975,4.412236e-05,2.197322e-04,-0.972639,-0.375474
-0.120603,-2.994975,4.751713e-05,2.178633e-04,-0.972639,-0.405009
-0.118090,-2.994975,5.087419e-05,2.158450e-04,-0.972639,-0.434367
-0.115578,-2.994975,5.419168e-05,2.136791e-04,-0.972639,-0.463533
-0.113065,-2.994975,5.746774e-05,2.113674e-04,-0.972639,-0.492487
-0.110553,-2.994975,6.070056e-05,2.089121e-04,-0.972639,-0.521209
-0.108040,-2.994975,6.388835e-05,2.063152e-04,-0.972639,-0.549673
-0.105528,-2.994975,6.702934e-05,2.035789e-04,-0.972639,-0.577848
-0.103015,-2.994975,7.012179e-05,2.007053e-04,-0.972639,-0.605701
-0.100503,-2.994975,7.316399e-05,1.976968e-04,-0.972639,-0.633190
-0.097990,-2.994975,7.615425e-05,1.945557e-04,-0.972639,-0.660270
-0.095477,-2.994975,7.909092e-05,1.912845e-04,-0.972639,-0.686889
-0.092965,-2.994975,8.197238e-05,1.878856e-04,-0.972639,-0.712987
-0.090452,-2.994975,8.479704e-05,1.843617e-04,-0.972639,-0.738498
-0.087940,-2.994975,8.756334e-05,1.807152e-04,-0.972639,-0.763345
-0.085427,-2.994975,9.026976e-05,1.769490e-04,-0.972639,-0.787444
-0.082915,-2.994975,9.291481e-05,1.730657e-04,-0.972639,-0.810700
-0.080402,-2.994975,9.549703e-05,1.690681e-04,-0.972639,-0.833008
-0.077889,-2.994975,9.801500e-05,1.649591e-04,-0.972639,-0.854250
-0.075377,-2.994975,1.004673e-04,1.607417e-04,-0.972639,-0.874297
-0.072864,-2.994975,1.028527e-04,1.564187e-04,-0.972639,-0.893005
-0.070352,-2.994975,1.051698e-04,1.519931e-04,-0.972639,-0.910219
-0.067839,-2.994975,1.074173e-04,1.474681e-04,-0.972639,-0.925766
-0.065327,-2.994975,1.095941e-04,1.428468e-04,-0.972639,-0.939461
-0.062814,-2.994975,1.116988e-04,1.381323e-04,-0.972639,-0.951103
-0.060302,-2.994975,1.137305e-04,1.333278e-04,-0.972639,-0.960476
-0.057789,-2.994975,1.156879e-04,1.284366e-04,-0.972639,-0.967348
-0.055276,-2.994975,1.175700e-04,1.234620e-04,-0.972639,-0.971477
-0.052764,-2.994975,1.193758e-04,1.184073e-04,-0.972639,-0.972607
-0.050251,-2.994975,1.211042e-04,1.132758e-04,-0.972639,-0.970471
-0.047739,-2.994975,1.227544e-04,1.080711e-04,-0.972639,-0.964799
-0.045226,-2.994975,1.243255e-04,1.027964e-04,-0.972639,-0.955316
-0.042714,-2.994975,1.258165e-04,9.745542e-05,-0.972639,-0.941750
-0.040201,-2.994975,1.272267e-04,9.205153e-05,-0.972639,-0.923838
-0.037688,-2.994975,1.285553e-04,8.658831e-05,-0.972639,-0.901334
-0.035176,-2.994975,1.298016e-04,8.106932e-05,-0.972639,-0.874014
-0.032663,-2.994975,1.309649e-04,7.549816e-05,-0.972639,-0.841691
-0.030151,-2.994975,1.320446e-04,6.987846e-05,-0.972639,-0.804221
-0.027638,-2.994975,1.330401e-04,6.421385e-05,-0.972639,-0.761512
-0.025126,-2.994975,1.339508e-04,5.850801e-05,-0.972639,-0.713541
-0.022613,-2.994975,1.347763e-04,5.276462e-05,-0.972639,-0.660358
-0.020101,-2.994975,1.355161e-04,4.698738e-05,-0.972639,-0.602099
-0.017588,-2.994975,1.361698e-04,4.118002e-05,-0.972639,-0.538991
-0.015075,-2.994975,1.367371e-04,3.534627e-05,-0.972639,-0.471354
-0.012563,-2.994975,1.372176e-04,2.948987e-05,-0.972639,-0.399609
-0.010050,-2.994975,1.376111e-04,2.361458e-05,-0.972639,-0.324268
-0.007538,-2.994975,1.379174e-04,1.772418e-05,-0.972639,-0.245932
-0.005025,-2.994975,1.381363e-04,1.182243e-05,-0.972639,-0.165276
-0.002513,-2.994975,1.382677e-04,5.913109e-06,-0.972639,-0.083039
0.000000,-2.994975,1.383115e-04,5.298645e-12,-0.909115,-0.000000
-0.500000,-2.969849,1.328156e-04,7.250173e-04,-0.969189,-0.343561
-0.497487,-2.969849,1.335578e-04,7.212147e-04,-0.969189,-0.347056
-0.494975,-2.969849,1.343164e-04,7.172735e-04,-0.969189,-0.350683
-0.492462,-2.969849,1.350914e-04,7.131904e-04,-0.969189,-0.354447
-0.489950,-2.969849,1.358828e-04,7.089617e-04,-0.969189,-0.358354
-0.487437,-2.969849,1.366909e-04,7.045841e-04,-0.969189,-0.362410
-0.484925,-2.969849,1.375155e-04,7.000543e-04,-0.969189,-0.366620
-0.482412,-2.969849,1.383567e-04,6.953690e-04,-0.969189,-0.370990
-0.479899,-2.969849,1.392144e-04,6.905251e-04,-0.969189,-0.375526
-0.477387,-2.969849,1.400884e-04,6.855196e-04,-0.969189,-0.380236
-0.474874,-2.969849,1.409785e-04,6.803496e-04,-0.969189,-0.385124
-0.472362,-2.969849,1.418846e-04,6.750125e-04,-0.969189,-0.390199
-0.469849,-2.969849,1.428063e-04,6.695057e-04,-0.969189,-0.395466
-0.467337,-2.969849,1.437432e-04,6.638270e-04,-0.969189,-0.400932
-0.464824,-2.969849,1.446948e-04,6.579743e-04,-0.969189,-0.406605
-0.462312,-2.969849,1.456607e-04,6.519459e-04,-0.969189,-0.412490
-0.459799,-2.969849,1.466402e-04,6.457403e-04,-0.969189,-0.418597
-0.457286,-2.969849,1.476326e-04,6.393562e-04,-0.969189,-0.424931
-0.454774,-2.969849,1.486372e-04,6.327929e-04,-0.969189,-0.431500
-0.452261,-2.969849,1.496530e-04,6.260497e-04,-0.969189,-0.438311
-0.449749,-2.969849,1.506791e-04,6.191265e-04,-0.969189,-0.445371
-0.447236,-2.969849,1.517145e-04,6.120236e-04,-0.969189,-0.452687
-0.444724,-2.969849,1.527579e-04,6.047415e-04,-0.969189,-0.460267
-0.442211,-2.969849,1.538082e-04,5.972813e-04,-0.969189,-0.468117
-0.439698,-2.969849,1.548640e-04,5.896443e-04,-0.969189,-0.476244
-0.437186,-2.969849,1.559238e-04,5.818326e-04,-0.969189,-0.484655
-0.434673,-2.969849,1.569862e-04,5.738483e-04,-0.969189,-0.493355
-0.432161,-2.969849,1.580495e-04,5.656942e-04,-0.969189,-0.502351
-0.429648,-2.969849,1.591120e-04,5.573734e-04,-0.969189,-0.511649
-0.427136,-2.969849,1.601719e-04,5.488896e-04,-0.969189,-0.521253
-0.424623,-2.969849,1.612274e-04,5.402467e-04,-0.969189,-0.531169
-0.422111,-2.969849,1.622765e-04,5.314492e-04,-0.969189,-0.541400
-0.419598,-2.969849,1.633172e-04,5.225017e-04,-0.969189,-0.551950
-0.417085,-2.969849,1.643474e-04,5.134095e-04,-0.969189,-0.562822
-0.414573,-2.969849,1.653651e-04,5.041781e-04,-0.969189,-0.574017
-0.412060,-2.969849,1.663679e-04,4.948133e-04,-0.969189,-0.585536
-0.409548,-2.969849,1.673539e-04,4.853212e-04,-0.969189,-0.597380
-0.407035,-2.969849,1.683206e-04,4.757082e-04,-0.969189,-0.609546
-0.404523,-2.969849,1.692658e-04,4.659808e-04,-0.969189,-0.622033
-0.402010,-2.969849,1.701873e-04,4.561459e-04,-0.969189,-0.634835
-0.399497,-2.969849,1.710828e-04,4.462105e-04,-0.969189,-0.647947
-0.396985,-2.969849,1.719500e-04,4.361815e-04,-0.969189,-0.661361
-0.394472,-2.969849,1.727866e-04,4.260662e-04,-0.969189,-0.675066
-0.391960,-2.969849,1.735905e-04,4.158719e-04,-0.969189,-0.689049
-0.389447,-2.969849,1.743594e-04,4.056057e-04,-0.969189,-0.703296
-0.386935,-2.969849,1.750911e-04,3.952749e-04,-0.969189,-0.717785
-0.384422,-2.969849,1.757835e-04,3.848868e-04,-0.969189,-0.732496
-0.381910,-2.969849,1.764346e-04,3.744484e-04,-0.969189,-0.747401
-0.379397,-2.969849,1.770423e-04,3.639667e-04,-0.969189,-0.762468
-0.376884,-2.969849,1.776047e-04,3.534488e-04,-0.969189,-0.777660
-0.374372,-2.969849,1.781198e-04,3.429014e-04,-0.969189,-0.792934
-0.371859,-2.969849,1.785859e-04,3.323311e-04,-0.969189,-0.808238
-0.369347,-2.969849,1.790011e-04,3.217443e-04,-0.969189,-0.823514
-0.366834,-2.969849,1.793639e-04,3.111474e-04,-0.969189,-0.838694
-0.364322,-2.969849,1.796726e-04,3.005464e-04,-0.969189,-0.853699
-0.361809,-2.969849,1.799257e-04,2.899472e-04,-0.969189,-0.868438
-0.359296,-2.969849,1.801218e-04,2.793554e-04,-0.969189,-0.882806
-0.356784,-2.969849,1.802595e-04,2.687766e-04,-0.969189,-0.896683
-0.354271,-2.969849,1.803375e-04,2.582160e-04,-0.969189,-0.909932
-0.351759,-2.969849,1.803546e-04,2.476788e-04,-0.969189,-0.922393
-0.349246,-2.969849,1.803097e-04,2.371696e-04,-0.969189,-0.933887
-0.346734,-2.969849,1.802019e-04,2.266934e-04,-0.969189,-0.944210
-0.344221,-2.969849,1.800300e-04,2.162544e-04,-0.969189,-0.953127
-0.341709,-2.969849,1.797933e-04,2.058572e-04,-0.969189,-0.960376
-0.339196,-2.969849,1.794909e-04,1.955059e-04,-0.969189,-0.965660
-0.336683,-2.969849,1.791222e-04,1.852044e-04,-0.969189,-0.968649
-0.334171,-2.969849,1.786864e-04,1.749567e-04,-0.969189,-0.968974
-0.331658,-2.969849,1.781829e-04,1.647665e-04,-0.969189,-0.966227
-0.329146,-2.969849,1.776113e-04,1.546374e-04,-0.969189,-0.959966
-0.326633,-2.969849,1.769712e-04,1.445729e-04,-0.969189,-0.949708
-0.324121,-2.969849,1.762620e-04,1.345764e-04,-0.969189,-0.934944
-0.321608,-2.969849,1.754835e-04,1.246513e-04,-0.969189,-0.915139
-0.319095,-2.969849,1.746355e-04,1.148007e-04,-0.969189,-0.889744
-0.316583,-2.969849,1.737178e-04,1.050278e-04,-0.969189,-0.858219
-0.314070,-2.969849,1.727302e-04,9.533566e-05,-0.969189,-0.820046
-0.311558,-2.969849,1.716727e-04,8.572730e-05,-0.969189,-0.774760
-0.309045,-2.969849,1.705453e-04,7.620567e-05,-0.969189,-0.721984
-0.306533,-2.969849,1.693480e-04,6.677367e-05,-0.969189,-0.661462
-0.304020,-2.969849,1.680809e-04,5.743416e-05,-0.969189,-0.593102
-0.301508,-2.969849,1.667442e-04,4.818995e-05,-0.969189,-0.517018
-0.298995,-2.969849,1.653382e-04,3.904383e-05,-0.969189,-0.433561
-0.296482,-2.969849,1.638631e-04,2.999853e-05,-0.969189,-0.343353
-0.293970,-2.969849,1.623193e-04,2.105677e-05,-0.969189,-0.247293
-0.291457,-2.969849,1.607071e-04,1.222121e-05,-0.969189,-0.146559
-0.288945,-2.969849,1.590270e-04,3.494517e-06,-0.969190,-0.042574
-0.286432,-2.969849,1.572794e-04,5.120700e-06,0.969189,0.063043
-0.283920,-2.969849,1.554650e-04,1.362185e-05,0.969189,0.168547
-0.281407,-2.969849,1.535843e-04,2.200636e-05,0.969189,0.272154
-0.278894,-2.969849,1.516380e-04,3.027171e-05,0.969189,0.372131
-0.276382,-2.969849,1.496268e-04,3.841537e-05,0.969189,0.466887
-0.273869,-2.969849,1.475513e-04,4.643489e-05,0.969189,0.555044
-0.271357,-2.969849,1.454125e-04,5.432780e-05,0.969189,0.635495
-0.268844,-2.969849,1.432112e-04,6.209169e-05,0.969189,0.707434
-0.266332,-2.969849,1.409482e-04,6.972418e-05,0.969189,0.770362
-0.263819,-2.969849,1.386246e-04,7.722293e-05,0.969189,0.824075
-0.261307,-2.969849,1.362412e-04,8.458560e-05,0.969189,0.868628
-0.258794,-2.969849,1.337991e-04,9.180994e-05,0.969189,0.904294
-0.256281,-2.969849,1.312994e-04,9.889370e-05,0.969189,0.931521
-0.253769,-2.969849,1.287433e-04,1.058347e-04,0.969189,0.950877
-0.251256,-2.969849,1.261317e-04,1.126308e-04,0.969189,0.963011
-0.248744,-2.969849,1.234661e-04,1.192798e-04,0.969189,0.968613
-0.246231,-2.969849,1.207476e-04,1.257797e-04,0.969189,0.968382
-0.243719,-2.969849,1.179774e-04,1.321286e-04,0.969189,0.963004
-0.241206,-2.969849,1.151570e-04,1.383244e-04,0.969189,0.953131
-0.238693,-2.969849,1.122876e-04,1.443652e-04,0.969189,0.939375
-0.236181,-2.969849,1.093707e-04,1.502492e-04,0.969189,0.922295
-0.233668,-2.969849,1.064076e-04,1.559746e-04,0.969189,0.902397
-0.231156,-2.969849,1.034000e-04,1.615397e-04,0.969189,0.880133
-0.228643,-2.969849,1.003491e-04,1.669427e-04,0.969189,0.855903
-0.226131,-2.969849,9.725668e-05,1.721821e-04,0.969189,0.830057
-0.223618,-2.969849,9.412417e-05,1.772563e-04,0.969189,0.802899
-0.221106,-2.969849,9.095318e-05,1.821639e-04,0.969189,0.774693
-0.218593,-2.969849,8.774534e-05,1.869034e-04,0.969189,0.745663
-0.216080,-2.969849,8.450229e-05,1.914735e-04,0.969189,0.716002
-0.213568,-2.969849,8.122570e-05,1.958729e-04,0.969189,0.685872
-0.211055,-2.969849,7.791727e-05,2.001004e-04,0.969189,0.655410
-0.208543,-2.969849,7.457872e-05,2.041549e-04,0.969189,0.624730
-0.206030,-2.969849,7.121179e-05,2.080354e-04,0.969189,0.593926
-0.203518,-2.969849,6.781824e-05,2.117408e-04,0.969189,0.563078
-0.201005,-2.969849,6.439987e-05,2.152702e-04,0.969189,0.532248
-0.198492,-2.969849,6.095846e-05,2.186230e-04,0.969189,0.501488
-0.195980,-2.969849,5.749585e-05,2.217982e-04,0.969189,0.470838
-0.193467,-2.969849,5.401385e-05,2.247953e-04,0.969189,0.440331
-0.190955,-2.969849,5.051434e-05,2.276137e-04,0.969189,0.409991
-0.188442,-2.969849,4.699916e-05,2.302530e-04,0.969189,0.379835
-0.185930,-2.969849,4.347020e-05,2.327126e-04,0.969189,0.349876
-0.183417,-2.969849,3.992934e-05,2.349922e-04,0.969189,0.320122
-0.180905,-2.969849,3.637848e-05,2.370917e-04,0.969189,0.290577
-0.178392,-2.969849,3.281951e-05,2.390110e-04,0.969189,0.261240
-0.175879,-2.969849,2.925436e-05,2.407498e-04,0.969189,0.232112
-0.173367,-2.969849,2.568494e-05,2.423083e-04,0.969189,0.203187
-0.170854,-2.969849,2.211316e-05,2.436865e-04,0.969189,0.174460
-0.168342,-2.969849,1.854096e-05,2.448848e-04,0.969189,0.145924
-0.165829,-2.969849,1.497026e-05,2.459032e-04,0.969189,0.117570
-0.163317,-2.969849,1.140299e-05,2.467423e-04,0.969189,0.089390
-0.160804,-2.969849,7.841064e-06,2.474025e-04,0.969189,0.061372
-0.158291,-2.969849,4.286414e-06,2.478844e-04,0.969189,0.033508
-0.155779,-2.969849,7.409601e-07,2.481885e-04,0.969189,0.005787
-0.153266,-2.969849,2.793383e-06,2.483156e-04,-0.969189,-0.021803
-0.150754,-2.969849,6.314704e-06,2.482666e-04,-0.969189,-0.049271
-0.148241,-2.969849,9.821100e-06,2.480422e-04,-0.969189,-0.076629
-0.145729,-2.969849,1.331067e-05,2.476436e-04,-0.969189,-0.103886
-0.143216,-2.969849,1.678154e-05,2.470718e-04,-0.969189,-0.131053
-0.140704,-2.969849,2.023183e-05,2.463280e-04,-0.969189,-0.158139
-0.138191,-2.969849,2.365966e-05,2.454134e-04,-0.969189,-0.185153
-0.135678,-2.969849,2.706320e-05,2.443293e-04,-0.969189,-0.212103
-0.133166,-2.969849,3.044059e-05,2.430772e-04,-0.969189,-0.238996
-0.130653,-2.969849,3.379003e-05,2.416585e-04,-0.969189,-0.265837
-0.128141,-2.969849,3.710969e-05,2.400749e-04,-0.969189,-0.292634
-0.125628,-2.969849,4.039779e-05,2.383280e-04,-0.969189,-0.319388
-0.123116,-2.969849,4.365255e-05,2.364196e-04,-0.969189,-0.346103
-0.120603,-2.969849,4.687223e-05,2.343514e-04,-0.969189,-0.372779
-0.118090,-2.969849,5.005508e-05,2.321255e-04,-0.969189,-0.399415
-0.115578,-2.969849,5.319939e-05,2.297438e-04,-0.969189,-0.426008
-0.113065,-2.969849,5.630348e-05,2.272084e-04,-0.969189,-0.452551
-0.110553,-2.969849,5.936566e-05,2.245213e-04,-0.969189,-0.479036
-0.108040,-2.969849,6.238430e-05,2.216849e-04,-0.969189,-0.505451
-0.105528,-2.969849,6.535778e-05,2.187014e-04,-0.969189,-0.531782
-0.103015,-2.969849,6.828449e-05,2.155732e-04,-0.969189,-0.558009
-0.100503,-2.969849,7.116288e-05,2.123027e-04,-0.969189,-0.584108
-0.097990,-2.969849,7.399139e-05,2.088924e-04,-0.969189,-0.610051
-0.095477,-2.969849,7.676852e-05,2.053449e-04,-0.969189,-0.635803
-0.092965,-2.969849,7.949277e-05,2.016629e-04,-0.969189,-0.661324
-0.090452,-2.969849,8.216269e-05,1.978491e-04,-0.969189,-0.686566
-0.087940,-2.969849,8.477686e-05,1.939061e-04,-0.969189,-0.711473
-0.085427,-2.969849,8.733388e-05,1.898369e-04,-0.969189,-0.735980
-0.082915,-2.969849,8.983239e-05,1.856444e-04,-0.969189,-0.760012
-0.080402,-2.969849,9.227105e-05,1.813315e-04,-0.969189,-0.783482
-0.077889,-2.969849,9.464856e-05,1.769013e-04,-0.969189,-0.806291
-0.075377,-2.969849,9.696367e-05,1.723568e-04,-0.969189,-0.828326
-0.072864,-2.969849,9.921514e-05,1.677011e-04,-0.969189,-0.849460
-0.070352,-2.969849,1.014018e-04,1.629375e-04,-0.969189,-0.869546
-0.067839,-2.969849,1.035224e-04,1.580691e-04,-0.969189,-0.888421
-0.065327,-2.969849,1.055759e-04,1.530993e-04,-0.969189,-0.905901
-0.062814,-2.969849,1.075612e-04,1.480314e-04,-0.969189,-0.921781
-0.060302,-2.969849,1.094773e-04,1.428687e-04,-0.969189,-0.935833
-0.057789,-2.969849,1.113230e-04,1.376148e-04,-0.969189,-0.947806
-0.055276,-2.969849,1.130975e-04,1.322730e-04,-0.969189,-0.957423
-0.052764,-2.969849,1.147999e-04,1.268470e-04,-0.969189,-0.964384
-0.050251,-2.969849,1.164291e-04,1.213401e-04,-0.969189,-0.968363
-0.047739,-2.969849,1.179844e-04,1.157561e-04,-0.969189,-0.969013
-0.045226,-2.969849,1.194649e-04,1.100986e-04,-0.969189,-0.965968
-0.042714,-2.969849,1.208699e-04,1.043713e-04,-0.969189,-0.958845
-0.040201,-2.969849,1.221986e-04,9.857771e-05,-0.969189,-0.947252
-0.037688,-2.969849,1.234503e-04,9.272172e-05,-0.969189,-0.930798
-0.035176,-2.969849,1.246243e-04,8.680706e-05,-0.969189,-0.909099
-0.032663,-2.969849,1.257201e-04,8.083750e-05,-0.969189,-0.881796
